#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  delta  311  858.316693075
CI  delta  312  850.141862076
CI  delta  313  842.070516033
CI  delta  314  834.101022578
CI  delta  315  826.231780144
CI  delta  316  818.461217287
CI  delta  317  810.787792035
CI  delta  318  803.209991236
CI  delta  319  795.726329937
CI  delta  320  788.335350773
CI  delta  321  781.035623368
CI  delta  322  773.825743753
CI  delta  323  766.704333806
CI  delta  324  759.670040687
CI  delta  325  752.721536312
CI  delta  326  745.857516813
CI  delta  327  739.076702035
CI  delta  328  732.377835027
CI  delta  329  725.759681558
CI  delta  330  719.221029635
CI  delta  331  712.76068904
CI  delta  332  706.377490874
CI  delta  333  700.070287112
CI  delta  334  693.837950171
CI  delta  335  687.679372486
CI  delta  336  681.593466094
CI  delta  337  675.579162235
CI  delta  338  669.635410956
CI  delta  339  663.761180722
CI  delta  340  657.955458048
CI  delta  341  652.217247125
CI  delta  342  646.545569463
CI  delta  343  640.939463542
CI  delta  344  635.39798447
CI  delta  345  629.920203645
CI  delta  346  624.505208433
CI  delta  347  619.152101844
CI  delta  348  613.860002224
CI  delta  349  608.628042947
CI  delta  350  603.455372118
CI  delta  351  598.341152284
CI  delta  352  593.284560145
CI  delta  353  588.284786278
CI  delta  354  583.341034864
CI  delta  355  578.452523424
CI  delta  356  573.618482558
CI  delta  357  568.838155688
CI  delta  358  564.110798813
CI  delta  359  559.435680264
CI  delta  360  554.812080466
CI  delta  361  550.239291706
CI  delta  362  545.716617906
CI  delta  363  541.243374399
CI  delta  364  536.818887713
CI  delta  365  532.442495357
CI  delta  366  528.113545611
CI  delta  367  523.831397327
CI  delta  368  519.595419726
CI  delta  369  515.404992201
CI  delta  370  511.259504131
CI  delta  371  507.15835469
CI  delta  372  503.100952668
CI  delta  373  499.086716288
CI  delta  374  495.115073033
CI  delta  375  491.185459473
CI  delta  376  487.297321101
CI  delta  377  483.450112164
CI  delta  378  479.643295503
CI  delta  379  475.876342398
CI  delta  380  472.148732413
CI  delta  381  468.459953243
CI  delta  382  464.809500567
CI  delta  383  461.196877906
CI  delta  384  457.621596475
CI  delta  385  454.083175051
CI  delta  386  450.581139834
CI  delta  387  447.115024311
