#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
NI  beta  213  1342.75136448
NI  beta  214  1324.10177164
NI  beta  215  1305.79595623
NI  beta  216  1287.82603328
NI  beta  217  1270.18433387
NI  beta  218  1252.86339819
NI  beta  219  1235.85596902
NI  beta  220  1219.15498523
NI  beta  221  1202.75357573
NI  beta  222  1186.64505345
NI  beta  223  1170.82290965
NI  beta  224  1155.28080841
NI  beta  225  1140.01258126
NI  beta  226  1125.01222208
NI  beta  227  1110.2738821
NI  beta  228  1095.79186516
NI  beta  229  1081.56062302
NI  beta  230  1067.57475095
NI  beta  231  1053.82898342
NI  beta  232  1040.31818987
NI  beta  233  1027.03737078
NI  beta  234  1013.98165371
NI  beta  235  1001.1462896
NI  beta  236  988.526649086
NI  beta  237  976.118219056
NI  beta  238  963.916599211
NI  beta  239  951.917498807
NI  beta  240  940.116733488
NI  beta  241  928.510222213
NI  beta  242  917.0939843
NI  beta  243  905.864136554
NI  beta  244  894.816890493
NI  beta  245  883.948549666
NI  beta  246  873.255507053
NI  beta  247  862.734242553
NI  beta  248  852.381320547
NI  beta  249  842.193387546
NI  beta  250  832.167169906
NI  beta  251  822.299471621
NI  beta  252  812.587172183
NI  beta  253  803.027224508
NI  beta  254  793.616652929
NI  beta  255  784.352551253
NI  beta  256  775.232080872
NI  beta  257  766.252468941
NI  beta  258  757.411006601
NI  beta  259  748.70504727
NI  beta  260  740.132004975
NI  beta  261  731.689352739
NI  beta  262  723.374621017
NI  beta  263  715.185396181
NI  beta  264  707.119319043
NI  beta  265  699.174083436
NI  beta  266  691.347434821
NI  beta  267  683.637168949
NI  beta  268  676.041130553
NI  beta  269  668.557212087
NI  beta  270  661.183352493
NI  beta  271  653.917536016
NI  beta  272  646.757791038
NI  beta  273  639.702188962
NI  beta  274  632.748843114
NI  beta  275  625.895907692
NI  beta  276  619.141576727
NI  beta  277  612.484083093
NI  beta  278  605.92169753
NI  beta  279  599.4527277
NI  beta  280  593.075517276
NI  beta  281  586.788445046
NI  beta  282  580.589924051
NI  beta  283  574.47840074
NI  beta  284  568.452354157
NI  beta  285  562.510295142
NI  beta  286  556.650765559
NI  beta  287  550.872337546
NI  beta  288  545.173612784
NI  beta  289  539.553221784
NI  beta  290  534.0098232
NI  beta  291  528.542103151
NI  beta  292  523.148774574
NI  beta  293  517.828576581
NI  beta  294  512.580273843
NI  beta  295  507.40265599
NI  beta  296  502.29453702
NI  beta  297  497.25475473
NI  beta  298  492.282170165
NI  beta  299  487.375667069
NI  beta  300  482.534151367
NI  beta  301  477.756550647
NI  beta  302  473.041813666
NI  beta  303  468.388909858
NI  beta  304  463.796828867
NI  beta  305  459.264580082
NI  beta  306  454.791192192
NI  beta  307  450.375712745
NI  beta  308  446.017207723
NI  beta  309  441.714761129
NI  beta  310  437.467474583
NI  beta  311  433.274466924
