#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  beta  454  139.696368688
CI  beta  455  138.779321755
CI  beta  456  137.870283998
CI  beta  457  136.96916817
CI  beta  458  136.075888163
CI  beta  459  135.190358989
CI  beta  460  134.312496764
CI  beta  461  133.442218692
CI  beta  462  132.579443046
CI  beta  463  131.724089155
CI  beta  464  130.876077385
CI  beta  465  130.035329128
CI  beta  466  129.20176678
CI  beta  467  128.375313734
CI  beta  468  127.555894357
CI  beta  469  126.743433981
CI  beta  470  125.93785889
CI  beta  471  125.139096297
CI  beta  472  124.347074343
CI  beta  473  123.561722072
CI  beta  474  122.782969424
CI  beta  475  122.010747221
CI  beta  476  121.244987152
CI  beta  477  120.485621762
CI  beta  478  119.73258444
CI  beta  479  118.985809406
CI  beta  480  118.245231697
CI  beta  481  117.510787159
CI  beta  482  116.782412432
CI  beta  483  116.06004494
CI  beta  484  115.343622882
CI  beta  485  114.633085214
CI  beta  486  113.928371645
CI  beta  487  113.229422625
CI  beta  488  112.536179332
CI  beta  489  111.848583661
CI  beta  490  111.166578218
CI  beta  491  110.490106306
CI  beta  492  109.819111919
CI  beta  493  109.153539728
CI  beta  494  108.493335072
CI  beta  495  107.838443953
CI  beta  496  107.188813021
CI  beta  497  106.544389569
CI  beta  498  105.905121521
CI  beta  499  105.270957428
CI  beta  500  104.641846451
CI  beta  501  104.017738361
CI  beta  502  103.398583527
CI  beta  503  102.784332906
CI  beta  504  102.174938036
CI  beta  505  101.570351031
CI  beta  506  100.970524569
CI  beta  507  100.375411887
CI  beta  508  99.7849667696
CI  beta  509  99.1991435468
CI  beta  510  98.6178970826
CI  beta  511  98.0411827689
CI  beta  512  97.4689565186
CI  beta  513  96.901174758
CI  beta  514  96.3377944203
CI  beta  515  95.7787729383
CI  beta  516  95.2240682379
CI  beta  517  94.6736387316
CI  beta  518  94.1274433114
CI  beta  519  93.5854413431
CI  beta  520  93.0475926594
CI  beta  521  92.5138575537
CI  beta  522  91.9841967742
CI  beta  523  91.4585715176
CI  beta  524  90.9369434234
CI  beta  525  90.4192745676
CI  beta  526  89.9055274574
CI  beta  527  89.395665025
CI  beta  528  88.8896506224
CI  beta  529  88.3874480157
CI  beta  530  87.8890213796
CI  beta  531  87.3943352921
CI  beta  532  86.9033547292
CI  beta  533  86.4160450598
CI  beta  534  85.9323720403
CI  beta  535  85.4523018098
CI  beta  536  84.975800885
CI  beta  537  84.5028361554
CI  beta  538  84.0333748783
CI  beta  539  83.5673846741
CI  beta  540  83.1048335218
CI  beta  541  82.6456897541
CI  beta  542  82.1899220531
CI  beta  543  81.7374994456
CI  beta  544  81.2883912987
CI  beta  545  80.8425673156
CI  beta  546  80.3999975313
CI  beta  547  79.960652308
CI  beta  548  79.5245023316
CI  beta  549  79.0915186069
CI  beta  550  78.6616724541
CI  beta  551  78.2349355043
CI  beta  552  77.8112796962
CI  beta  553  77.3906772715
CI  beta  554  76.9731007718
CI  beta  555  76.5585230342
CI  beta  556  76.1469171879
CI  beta  557  75.7382566508
CI  beta  558  75.3325151253
CI  beta  559  74.9296665952
CI  beta  560  74.5296853221
CI  beta  561  74.1325458416
CI  beta  562  73.7382229607
CI  beta  563  73.3466917534
CI  beta  564  72.9579275584
CI  beta  565  72.5719059751
CI  beta  566  72.1886028606
CI  beta  567  71.8079943269
CI  beta  568  71.4300567371
CI  beta  569  71.0547667029
CI  beta  570  70.6821010812
CI  beta  571  70.3120369714
CI  beta  572  69.9445517121
CI  beta  573  69.5796228784
CI  beta  574  69.2172282792
CI  beta  575  68.8573459538
CI  beta  576  68.4999541698
CI  beta  577  68.1450314199
CI  beta  578  67.7925564191
CI  beta  579  67.4425081025
CI  beta  580  67.0948656222
CI  beta  581  66.7496083448
CI  beta  582  66.4067158491
CI  beta  583  66.0661679233
CI  beta  584  65.7279445623
CI  beta  585  65.3920259657
CI  beta  586  65.0583925352
CI  beta  587  64.7270248721
CI  beta  588  64.3979037747
CI  beta  589  64.0710102366
CI  beta  590  63.7463254439
CI  beta  591  63.4238307731
CI  beta  592  63.1035077887
CI  beta  593  62.7853382412
CI  beta  594  62.4693040648
CI  beta  595  62.1553873753
CI  beta  596  61.8435704679
CI  beta  597  61.5338358152
CI  beta  598  61.2261660649
CI  beta  599  60.9205440382
CI  beta  600  60.6169527273
CI  beta  601  60.3153752937
CI  beta  602  60.0157950663
CI  beta  603  59.7181955391
CI  beta  604  59.4225603697
CI  beta  605  59.1288733772
CI  beta  606  58.8371185403
CI  beta  607  58.5472799957
CI  beta  608  58.2593420359
CI  beta  609  57.973289108
CI  beta  610  57.6891058112
CI  beta  611  57.4067768956
CI  beta  612  57.1262872605
CI  beta  613  56.8476219522
CI  beta  614  56.5707661629
CI  beta  615  56.2957052286
CI  beta  616  56.022424628
CI  beta  617  55.7509099801
CI  beta  618  55.4811470435
CI  beta  619  55.2131217141
CI  beta  620  54.946820024
CI  beta  621  54.6822281397
CI  beta  622  54.4193323609
CI  beta  623  54.1581191187
CI  beta  624  53.8985749743
CI  beta  625  53.6406866174
CI  beta  626  53.3844408649
CI  beta  627  53.1298246597
CI  beta  628  52.8768250687
CI  beta  629  52.6254292819
CI  beta  630  52.3756246111
CI  beta  631  52.127398488
CI  beta  632  51.8807384637
CI  beta  633  51.6356322065
CI  beta  634  51.3920675012
CI  beta  635  51.1500322478
CI  beta  636  50.90951446
CI  beta  637  50.6705022638
CI  beta  638  50.432983897
CI  beta  639  50.196947707
CI  beta  640  49.9623821505
CI  beta  641  49.7292757917
CI  beta  642  49.4976173015
CI  beta  643  49.2673954559
CI  beta  644  49.0385991354
CI  beta  645  48.8112173236
CI  beta  646  48.585239106
CI  beta  647  48.3606536691
CI  beta  648  48.1374502991
CI  beta  649  47.9156183812
CI  beta  650  47.6951473979
CI  beta  651  47.4760269287
CI  beta  652  47.2582466484
CI  beta  653  47.0417963266
CI  beta  654  46.8266658265
CI  beta  655  46.6128451036
CI  beta  656  46.4003242052
CI  beta  657  46.1890932693
CI  beta  658  45.9791425232
CI  beta  659  45.7704622834
CI  beta  660  45.5630429538
CI  beta  661  45.3568750253
CI  beta  662  45.1519490745
CI  beta  663  44.9482557634
CI  beta  664  44.7457858379
CI  beta  665  44.544530127
CI  beta  666  44.3444795425
CI  beta  667  44.1456250773
CI  beta  668  43.9479578051
CI  beta  669  43.7514688795
CI  beta  670  43.556149533
CI  beta  671  43.3619910763
CI  beta  672  43.1689848974
CI  beta  673  42.977122461
CI  beta  674  42.7863953073
CI  beta  675  42.5967950517
CI  beta  676  42.4083133837
CI  beta  677  42.2209420663
CI  beta  678  42.0346729351
CI  beta  679  41.8494978976
CI  beta  680  41.6654089328
CI  beta  681  41.4823980897
CI  beta  682  41.3004574874
CI  beta  683  41.1195793138
CI  beta  684  40.9397558254
CI  beta  685  40.760979346
CI  beta  686  40.5832422666
CI  beta  687  40.4065370443
CI  beta  688  40.2308562019
CI  beta  689  40.0561923271
CI  beta  690  39.8825380718
CI  beta  691  39.7098861517
CI  beta  692  39.5382293452
CI  beta  693  39.3675604933
CI  beta  694  39.1978724985
CI  beta  695  39.0291583246
CI  beta  696  38.8614109957
CI  beta  697  38.694623596
CI  beta  698  38.5287892688
CI  beta  699  38.363901216
CI  beta  700  38.199952698
CI  beta  701  38.0369370323
CI  beta  702  37.8748475934
CI  beta  703  37.7136778126
CI  beta  704  37.5534211765
CI  beta  705  37.3940712272
CI  beta  706  37.2356215617
CI  beta  707  37.0780658309
CI  beta  708  36.9213977395
CI  beta  709  36.7656110452
CI  beta  710  36.6106995586
CI  beta  711  36.456657142
CI  beta  712  36.3034777096
CI  beta  713  36.1511552265
CI  beta  714  35.9996837083
CI  beta  715  35.8490572209
CI  beta  716  35.6992698796
CI  beta  717  35.550315849
CI  beta  718  35.402189342
CI  beta  719  35.2548846201
CI  beta  720  35.1083959921
CI  beta  721  34.9627178143
CI  beta  722  34.8178444895
CI  beta  723  34.6737704671
CI  beta  724  34.5304902423
CI  beta  725  34.3879983555
CI  beta  726  34.2462893925
CI  beta  727  34.1053579833
CI  beta  728  33.9651988021
CI  beta  729  33.8258065671
CI  beta  730  33.6871760395
CI  beta  731  33.5493020235
CI  beta  732  33.4121793656
CI  beta  733  33.2758029547
CI  beta  734  33.140167721
CI  beta  735  33.0052686363
CI  beta  736  32.871100713
CI  beta  737  32.7376590043
CI  beta  738  32.6049386032
CI  beta  739  32.4729346426
CI  beta  740  32.3416422947
CI  beta  741  32.2110567707
CI  beta  742  32.0811733206
CI  beta  743  31.9519872322
CI  beta  744  31.8234938318
CI  beta  745  31.6956884827
CI  beta  746  31.5685665856
CI  beta  747  31.4421235782
CI  beta  748  31.3163549346
CI  beta  749  31.1912561648
CI  beta  750  31.0668228151
CI  beta  751  30.9430504668
CI  beta  752  30.8199347367
CI  beta  753  30.6974712764
CI  beta  754  30.5756557718
CI  beta  755  30.4544839432
CI  beta  756  30.3339515447
CI  beta  757  30.214054364
CI  beta  758  30.094788222
CI  beta  759  29.9761489726
CI  beta  760  29.8581325023
CI  beta  761  29.74073473
CI  beta  762  29.6239516066
CI  beta  763  29.5077791147
CI  beta  764  29.3922132686
CI  beta  765  29.2772501136
CI  beta  766  29.1628857258
CI  beta  767  29.0491162121
CI  beta  768  28.9359377098
CI  beta  769  28.8233463859
CI  beta  770  28.7113384377
CI  beta  771  28.5999100915
CI  beta  772  28.4890576032
CI  beta  773  28.3787772576
CI  beta  774  28.2690653681
CI  beta  775  28.1599182768
CI  beta  776  28.0513323539
CI  beta  777  27.9433039974
CI  beta  778  27.8358296333
CI  beta  779  27.7289057148
CI  beta  780  27.6225287224
CI  beta  781  27.5166951638
CI  beta  782  27.4114015729
CI  beta  783  27.3066445107
CI  beta  784  27.202420564
CI  beta  785  27.0987263458
CI  beta  786  26.995558495
CI  beta  787  26.8929136757
CI  beta  788  26.7907885778
CI  beta  789  26.6891799159
CI  beta  790  26.5880844298
CI  beta  791  26.4874988838
CI  beta  792  26.3874200666
CI  beta  793  26.2878447913
CI  beta  794  26.1887698949
CI  beta  795  26.0901922383
CI  beta  796  25.992108706
CI  beta  797  25.8945162057
CI  beta  798  25.7974116686
CI  beta  799  25.7007920487
CI  beta  800  25.6046543227
CI  beta  801  25.5089954902
CI  beta  802  25.4138125729
CI  beta  803  25.3191026147
CI  beta  804  25.2248626818
CI  beta  805  25.1310898619
CI  beta  806  25.0377812645
CI  beta  807  24.9449340204
CI  beta  808  24.8525452818
CI  beta  809  24.760612222
CI  beta  810  24.6691320349
CI  beta  811  24.5781019354
CI  beta  812  24.4875191588
CI  beta  813  24.3973809609
CI  beta  814  24.3076846174
CI  beta  815  24.2184274242
CI  beta  816  24.1296066971
CI  beta  817  24.0412197713
CI  beta  818  23.9532640019
CI  beta  819  23.8657367629
CI  beta  820  23.7786354477
CI  beta  821  23.6919574688
CI  beta  822  23.6057002572
CI  beta  823  23.519861263
CI  beta  824  23.4344379544
CI  beta  825  23.3494278184
CI  beta  826  23.2648283598
CI  beta  827  23.1806371018
CI  beta  828  23.0968515852
CI  beta  829  23.0134693689
CI  beta  830  22.9304880291
CI  beta  831  22.8479051596
CI  beta  832  22.7657183715
CI  beta  833  22.683925293
CI  beta  834  22.6025235694
CI  beta  835  22.5215108629
CI  beta  836  22.4408848523
CI  beta  837  22.3606432332
CI  beta  838  22.2807837175
CI  beta  839  22.2013040335
CI  beta  840  22.1222019256
CI  beta  841  22.0434751544
CI  beta  842  21.9651214962
CI  beta  843  21.8871387434
CI  beta  844  21.8095247038
CI  beta  845  21.7322772009
CI  beta  846  21.6553940733
CI  beta  847  21.5788731753
CI  beta  848  21.502712376
CI  beta  849  21.4269095598
CI  beta  850  21.3514626258
