#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
HeI  alpha  173  1259.6625760467502
HeI  alpha  174  1238.1301174840075
HeI  alpha  175  1217.0856400488733
HeI  alpha  176  1196.5153980154437
HeI  alpha  177  1176.406107690299
HeI  alpha  178  1156.7449293950303
HeI  alpha  179  1137.5194502472511
HeI  alpha  180  1118.7176677003329
HeI  alpha  181  1100.3279738048818
HeI  alpha  182  1082.3391401563738
HeI  alpha  183  1064.7403034952333
HeI  alpha  184  1047.5209519281177
HeI  alpha  185  1030.6709117401465
HeI  alpha  186  1014.1803347698503
HeI  alpha  187  998.0396863198399
HeI  alpha  188  982.2397335779137
HeI  alpha  189  966.7715345243604
HeI  alpha  190  951.6264273025981
HeI  alpha  191  936.7960200317884
HeI  alpha  192  922.2721810402018
HeI  alpha  193  908.0470295007798
HeI  alpha  194  894.11292644947
HeI  alpha  195  880.462466169446
HeI  alpha  196  867.0884679243079
HeI  alpha  197  853.9839680243145
HeI  alpha  198  841.1422122109249
HeI  alpha  199  828.5566483450373
HeI  alpha  200  816.220919385665
HeI  alpha  201  804.1288566458182
HeI  alpha  202  792.2744733136792
HeI  alpha  203  780.6519582271342
HeI  alpha  204  769.2556698906616
HeI  alpha  205  758.0801307239902
HeI  alpha  206  747.120021532518
HeI  alpha  207  736.3701761899732
HeI  alpha  208  725.8255765238922
HeI  alpha  209  715.481347395752
HeI  alpha  210  705.3327519669891
HeI  alpha  211  695.375187143304
HeI  alpha  212  685.6041791897036
HeI  alpha  213  676.0153795089739
HeI  alpha  214  666.6045605770944
HeI  alpha  215  657.3676120284614
HeI  alpha  216  648.3005368855283
HeI  alpha  217  639.3994479262178
HeI  alpha  218  630.6605641837244
HeI  alpha  219  622.0802075734807
HeI  alpha  220  613.654799641825
HeI  alpha  221  605.380858431535
HeI  alpha  222  597.2549954596464
HeI  alpha  223  589.2739128029406
HeI  alpha  224  581.4344002867925
HeI  alpha  225  573.733332773351
HeI  alpha  226  566.1676675449975
HeI  alpha  227  558.7344417795721
HeI  alpha  228  551.430770113387
HeI  alpha  229  544.2538422890648
HeI  alpha  230  537.2009208843991
HeI  alpha  231  530.2693391196424
HeI  alpha  232  523.4564987396094
HeI  alpha  233  516.7598679683667
HeI  alpha  234  510.1769795330661
HeI  alpha  235  503.70542875488053
HeI  alpha  236  497.34287170415706
HeI  alpha  237  491.0870234173686
HeI  alpha  238  484.93565617376845
HeI  alpha  239  478.88659782928517
HeI  alpha  240  472.93773020558444
HeI  alpha  241  467.08698753235933
HeI  alpha  242  461.3323549407305
HeI  alpha  243  455.6718670059741
HeI  alpha  244  450.1036063376931
HeI  alpha  245  444.62570221582814
HeI  alpha  246  439.23632927063414
HeI  alpha  247  433.93370620529805
HeI  alpha  248  428.71609455937966
HeI  alpha  249  423.58179751179506
HeI  alpha  250  418.5291587219375
HeI  alpha  251  413.5565612074206
HeI  alpha  252  408.6624262572732
HeI  alpha  253  403.8452123792711
HeI  alpha  254  399.1034142803585
HeI  alpha  255  394.43556187864175
HeI  alpha  256  389.8402193462612
HeI  alpha  257  385.3159841818523
HeI  alpha  258  380.86148631152014
HeI  alpha  259  376.4753872174995
HeI  alpha  260  372.1563790934664
HeI  alpha  261  367.90318402553373
HeI  alpha  262  363.71455319820046
HeI  alpha  263  359.5892661242115
HeI  alpha  264  355.52612989775037
HeI  alpha  265  351.52397846992056
HeI  alpha  266  347.58167194598815
HeI  alpha  267  343.69809590350405
HeI  alpha  268  339.87216073073785
HeI  alpha  269  336.10280098455354
HeI  alpha  270  332.3889747673828
HeI  alpha  271  328.7296631223082
HeI  alpha  272  325.1238694459556
HeI  alpha  273  321.57061891847275
HeI  alpha  274  318.06895795001776
HeI  alpha  275  314.6179536433417
HeI  alpha  276  311.2166932717733
HeI  alpha  277  307.86428377227656
HeI  alpha  278  304.55985125295274
HeI  alpha  279  301.30254051465164
HeI  alpha  280  298.09151458614053
HeI  alpha  281  294.9259542724016
HeI  alpha  282  291.8050577157967
HeI  alpha  283  288.7280399694072
HeI  alpha  284  285.6941325824723
HeI  alpha  285  282.70258319732847
HeI  alpha  286  279.7526551575549
HeI  alpha  287  276.84362712706934
HeI  alpha  288  273.9747927196107
HeI  alpha  289  271.14546013859166
HeI  alpha  290  268.3549518266814
HeI  alpha  291  265.60260412506716
HeI  alpha  292  262.8877669419941
HeI  alpha  293  260.2098034302323
HeI  alpha  294  257.5680896734205
HeI  alpha  295  254.96201438070167
HeI  alpha  296  252.39097858970632
HeI  alpha  297  249.85439537743713
HeI  alpha  298  247.35168957885512
HeI  alpha  299  244.88229751302734
