#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  alpha  549  39.6536112554
CI  alpha  550  39.4379073515
CI  alpha  551  39.2237651026
CI  alpha  552  39.0111704017
CI  alpha  553  38.8001092945
CI  alpha  554  38.5905679771
CI  alpha  555  38.3825327947
CI  alpha  556  38.1759902394
CI  alpha  557  37.9709269485
CI  alpha  558  37.7673297023
CI  alpha  559  37.565185423
CI  alpha  560  37.3644811722
CI  alpha  561  37.1652041498
CI  alpha  562  36.9673416918
CI  alpha  563  36.7708812689
CI  alpha  564  36.5758104846
CI  alpha  565  36.3821170738
CI  alpha  566  36.1897889012
CI  alpha  567  35.9988139594
CI  alpha  568  35.8091803675
CI  alpha  569  35.6208763696
CI  alpha  570  35.4338903333
CI  alpha  571  35.2482107479
CI  alpha  572  35.0638262235
CI  alpha  573  34.8807254886
CI  alpha  574  34.6988973898
CI  alpha  575  34.5183308894
CI  alpha  576  34.3390150645
CI  alpha  577  34.1609391054
CI  alpha  578  33.9840923145
CI  alpha  579  33.8084641046
CI  alpha  580  33.6340439979
CI  alpha  581  33.4608216243
CI  alpha  582  33.2887867205
CI  alpha  583  33.1179291286
CI  alpha  584  32.9482387947
CI  alpha  585  32.7797057676
CI  alpha  586  32.6123201981
CI  alpha  587  32.4460723371
CI  alpha  588  32.2809525349
CI  alpha  589  32.1169512398
CI  alpha  590  31.9540589968
CI  alpha  591  31.7922664471
CI  alpha  592  31.631564326
CI  alpha  593  31.4719434627
CI  alpha  594  31.3133947785
CI  alpha  595  31.1559092863
CI  alpha  596  30.999478089
CI  alpha  597  30.8440923789
CI  alpha  598  30.6897434363
CI  alpha  599  30.5364226286
CI  alpha  600  30.3841214096
CI  alpha  601  30.2328313177
CI  alpha  602  30.082543976
CI  alpha  603  29.9332510903
CI  alpha  604  29.7849444488
CI  alpha  605  29.6376159209
CI  alpha  606  29.4912574563
CI  alpha  607  29.345861084
CI  alpha  608  29.2014189117
CI  alpha  609  29.0579231243
CI  alpha  610  28.9153659837
CI  alpha  611  28.7737398275
CI  alpha  612  28.6330370681
CI  alpha  613  28.4932501923
CI  alpha  614  28.3543717599
CI  alpha  615  28.216394403
CI  alpha  616  28.0793108256
CI  alpha  617  27.9431138024
CI  alpha  618  27.8077961778
CI  alpha  619  27.6733508657
CI  alpha  620  27.5397708484
CI  alpha  621  27.4070491756
CI  alpha  622  27.2751789641
CI  alpha  623  27.1441533968
CI  alpha  624  27.0139657219
CI  alpha  625  26.8846092524
CI  alpha  626  26.756077365
CI  alpha  627  26.6283634999
CI  alpha  628  26.5014611598
CI  alpha  629  26.3753639089
CI  alpha  630  26.250065373
CI  alpha  631  26.1255592381
CI  alpha  632  26.00183925
CI  alpha  633  25.8788992137
CI  alpha  634  25.7567329928
CI  alpha  635  25.6353345085
CI  alpha  636  25.5146977394
CI  alpha  637  25.3948167206
CI  alpha  638  25.2756855432
CI  alpha  639  25.1572983537
CI  alpha  640  25.0396493533
CI  alpha  641  24.9227327972
CI  alpha  642  24.8065429945
CI  alpha  643  24.691074307
CI  alpha  644  24.5763211489
CI  alpha  645  24.4622779865
CI  alpha  646  24.3489393371
CI  alpha  647  24.2362997689
