#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  gamma  200  2412.84461054
CI  gamma  201  2377.27240063
CI  gamma  202  2342.39602867
CI  gamma  203  2308.19856288
CI  gamma  204  2274.66356349
CI  gamma  205  2241.77506613
CI  gamma  206  2209.51756591
CI  gamma  207  2177.876002
CI  gamma  208  2146.83574292
CI  gamma  209  2116.3825723
CI  gamma  210  2086.50267521
CI  gamma  211  2057.182625
CI  gamma  212  2028.40937062
CI  gamma  213  2000.17022442
CI  gamma  214  1972.45285042
CI  gamma  215  1945.24525294
CI  gamma  216  1918.53576576
CI  gamma  217  1892.31304157
CI  gamma  218  1866.56604185
CI  gamma  219  1841.28402714
CI  gamma  220  1816.45654757
CI  gamma  221  1792.07343386
CI  gamma  222  1768.12478852
CI  gamma  223  1744.60097745
CI  gamma  224  1721.49262174
CI  gamma  225  1698.79058989
CI  gamma  226  1676.48599019
CI  gamma  227  1654.5701634
CI  gamma  228  1633.0346757
CI  gamma  229  1611.87131189
CI  gamma  230  1591.07206878
CI  gamma  231  1570.62914885
CI  gamma  232  1550.53495409
CI  gamma  233  1530.78208011
CI  gamma  234  1511.36331036
CI  gamma  235  1492.27161063
CI  gamma  236  1473.50012368
CI  gamma  237  1455.04216407
CI  gamma  238  1436.89121316
CI  gamma  239  1419.04091428
CI  gamma  240  1401.48506804
CI  gamma  241  1384.21762783
CI  gamma  242  1367.23269543
CI  gamma  243  1350.52451678
CI  gamma  244  1334.08747787
CI  gamma  245  1317.91610084
CI  gamma  246  1302.00504005
CI  gamma  247  1286.34907846
CI  gamma  248  1270.94312397
CI  gamma  249  1255.782206
CI  gamma  250  1240.86147206
CI  gamma  251  1226.17618453
CI  gamma  252  1211.7217175
CI  gamma  253  1197.49355369
CI  gamma  254  1183.48728148
CI  gamma  255  1169.69859209
CI  gamma  256  1156.12327671
CI  gamma  257  1142.75722388
CI  gamma  258  1129.59641683
CI  gamma  259  1116.63693098
CI  gamma  260  1103.87493143
CI  gamma  261  1091.30667062
CI  gamma  262  1078.92848601
CI  gamma  263  1066.73679784
CI  gamma  264  1054.72810692
CI  gamma  265  1042.8989926
CI  gamma  266  1031.24611062
CI  gamma  267  1019.76619121
CI  gamma  268  1008.45603714
CI  gamma  269  997.312521813
CI  gamma  270  986.332587494
CI  gamma  271  975.513243532
CI  gamma  272  964.851564646
CI  gamma  273  954.344689268
CI  gamma  274  943.989817927
CI  gamma  275  933.784211688
CI  gamma  276  923.725190624
CI  gamma  277  913.81013234
CI  gamma  278  904.036470541
CI  gamma  279  894.401693632
CI  gamma  280  884.903343364
CI  gamma  281  875.539013519
CI  gamma  282  866.306348624
CI  gamma  283  857.203042716
CI  gamma  284  848.226838122
CI  gamma  285  839.37552429
CI  gamma  286  830.646936645
CI  gamma  287  822.038955473
CI  gamma  288  813.549504844
CI  gamma  289  805.176551562
CI  gamma  290  796.918104134
CI  gamma  291  788.772211787
CI  gamma  292  780.736963489
CI  gamma  293  772.810487015
CI  gamma  294  764.990948029
CI  gamma  295  757.276549189
CI  gamma  296  749.665529285
CI  gamma  297  742.15616239
CI  gamma  298  734.74675704
CI  gamma  299  727.435655434
CI  gamma  300  720.221232653
CI  gamma  301  713.101895906
CI  gamma  302  706.076083784
CI  gamma  303  699.14226555
CI  gamma  304  692.29894043
CI  gamma  305  685.544636938
CI  gamma  306  678.877912205
CI  gamma  307  672.297351337
CI  gamma  308  665.801566782
CI  gamma  309  659.389197714
CI  gamma  310  653.058909437
CI  gamma  311  646.809392801
CI  gamma  312  640.639363632
CI  gamma  313  634.547562179
CI  gamma  314  628.532752574
CI  gamma  315  622.593722304
CI  gamma  316  616.729281699
CI  gamma  317  610.938263433
CI  gamma  318  605.21952203
CI  gamma  319  599.571933396
CI  gamma  320  593.994394349
CI  gamma  321  588.485822171
CI  gamma  322  583.045154162
CI  gamma  323  577.671347212
CI  gamma  324  572.363377382
CI  gamma  325  567.120239491
CI  gamma  326  561.94094672
CI  gamma  327  556.82453022
CI  gamma  328  551.770038729
CI  gamma  329  546.776538206
CI  gamma  330  541.843111465
CI  gamma  331  536.968857819
CI  gamma  332  532.152892742
CI  gamma  333  527.394347522
CI  gamma  334  522.692368942
CI  gamma  335  518.046118951
CI  gamma  336  513.454774354
CI  gamma  337  508.917526504
CI  gamma  338  504.433581006
CI  gamma  339  500.002157421
CI  gamma  340  495.622488982
CI  gamma  341  491.293822317
CI  gamma  342  487.015417175
CI  gamma  343  482.786546161
CI  gamma  344  478.606494476
CI  gamma  345  474.474559662
CI  gamma  346  470.390051358
CI  gamma  347  466.352291052
CI  gamma  348  462.36061185
CI  gamma  349  458.414358241
CI  gamma  350  454.512885872
CI  gamma  351  450.655561327
CI  gamma  352  446.841761911
CI  gamma  353  443.070875439
CI  gamma  354  439.342300031
CI  gamma  355  435.655443906
CI  gamma  356  432.00972519
CI  gamma  357  428.40457172
CI  gamma  358  424.839420855
CI  gamma  359  421.313719295
CI  gamma  360  417.826922896
CI  gamma  361  414.378496497
CI  gamma  362  410.967913748
CI  gamma  363  407.594656937
CI  gamma  364  404.258216829
CI  gamma  365  400.958092504
CI  gamma  366  397.693791198
CI  gamma  367  394.464828149
CI  gamma  368  391.270726444
CI  gamma  369  388.111016874
CI  gamma  370  384.985237788
CI  gamma  371  381.892934952
CI  gamma  372  378.833661408
CI  gamma  373  375.806977341
CI  gamma  374  372.812449945
CI  gamma  375  369.849653294
CI  gamma  376  366.918168213
CI  gamma  377  364.017582154
CI  gamma  378  361.147489076
CI  gamma  379  358.307489324
CI  gamma  380  355.49718951
CI  gamma  381  352.716202404
CI  gamma  382  349.964146817
CI  gamma  383  347.240647493
CI  gamma  384  344.545335002
CI  gamma  385  341.877845636
CI  gamma  386  339.237821301
CI  gamma  387  336.624909421
CI  gamma  388  334.038762838
CI  gamma  389  331.479039715
CI  gamma  390  328.945403438
CI  gamma  391  326.437522528
CI  gamma  392  323.955070547
CI  gamma  393  321.49772601
CI  gamma  394  319.065172297
CI  gamma  395  316.657097565
CI  gamma  396  314.27319467
CI  gamma  397  311.913161078
CI  gamma  398  309.57669879
CI  gamma  399  307.263514257
CI  gamma  400  304.97331831
CI  gamma  401  302.705826077
CI  gamma  402  300.460756913
CI  gamma  403  298.237834325
CI  gamma  404  296.036785902
CI  gamma  405  293.857343244
CI  gamma  406  291.699241893
CI  gamma  407  289.562221265
CI  gamma  408  287.446024587
CI  gamma  409  285.350398827
CI  gamma  410  283.275094637
CI  gamma  411  281.219866286
CI  gamma  412  279.184471598
CI  gamma  413  277.168671896
CI  gamma  414  275.172231943
CI  gamma  415  273.19491988
CI  gamma  416  271.236507173
CI  gamma  417  269.296768557
CI  gamma  418  267.375481982
CI  gamma  419  265.472428557
CI  gamma  420  263.587392503
CI  gamma  421  261.720161093
CI  gamma  422  259.870524613
CI  gamma  423  258.0382763
CI  gamma  424  256.223212305
CI  gamma  425  254.425131638
CI  gamma  426  252.643836121
CI  gamma  427  250.87913035
CI  gamma  428  249.130821639
CI  gamma  429  247.398719985
CI  gamma  430  245.682638018
CI  gamma  431  243.982390966
CI  gamma  432  242.297796603
CI  gamma  433  240.628675217
CI  gamma  434  238.974849566
CI  gamma  435  237.336144838
CI  gamma  436  235.712388613
CI  gamma  437  234.103410827
CI  gamma  438  232.509043729
CI  gamma  439  230.92912185
CI  gamma  440  229.363481965
CI  gamma  441  227.811963055
CI  gamma  442  226.274406278
CI  gamma  443  224.750654928
CI  gamma  444  223.240554406
CI  gamma  445  221.743952187
CI  gamma  446  220.260697786
CI  gamma  447  218.790642725
CI  gamma  448  217.333640506
CI  gamma  449  215.889546576
CI  gamma  450  214.4582183
CI  gamma  451  213.039514929
CI  gamma  452  211.633297574
CI  gamma  453  210.239429173
CI  gamma  454  208.857774468
CI  gamma  455  207.488199973
CI  gamma  456  206.13057395
CI  gamma  457  204.784766381
CI  gamma  458  203.450648941
CI  gamma  459  202.128094975
CI  gamma  460  200.81697947
CI  gamma  461  199.517179032
CI  gamma  462  198.22857186
CI  gamma  463  196.951037725
CI  gamma  464  195.684457942
CI  gamma  465  194.428715351
CI  gamma  466  193.183694291
CI  gamma  467  191.94928058
